FECHA,TEMPERATURA,HUMEDAD
2019-04-15 09:00:00,15.2,66.0
2019-04-15 10:00:00,16.1,64.0
2019-04-15 11:00:00,17.2,62.0
2019-04-15 12:00:00,18.8,57.0
2019-04-15 13:00:00,21.7,49.0
2019-04-15 14:00:00,23.1,43.0
2019-04-15 15:00:00,23.5,35.0
2019-04-15 16:00:00,24.3,30.0
2019-04-15 17:00:00,24.1,26.0
2019-04-15 18:00:00,22.9,33.0
2019-04-15 19:00:00,21.1,39.0
2019-04-15 20:00:00,18.2,43.0
2019-04-15 21:00:00,15.0,52.0
2019-04-15 22:00:00,13.8,53.0
2019-04-15 23:00:00,13.1,55.0
2019-04-16 00:00:00,12.7,58.0
2019-04-16 01:00:00,12.3,60.0
2019-04-16 02:00:00,12.4,60.0
2019-04-16 03:00:00,11.7,64.0
2019-04-16 04:00:00,10.7,69.0
2019-04-16 05:00:00,10.0,72.0
2019-04-16 06:00:00,10.1,70.0
2019-04-16 07:00:00,9.3,74.0
2019-04-16 08:00:00,9.5,74.0
2019-04-16 09:00:00,12.2,62.0
2019-04-16 10:00:00,13.7,54.0
2019-04-16 11:00:00,15.4,46.0
2019-04-16 12:00:00,16.6,44.0
2019-04-16 13:00:00,17.7,41.0
2019-04-16 14:00:00,18.9,36.0
2019-04-16 15:00:00,20.7,29.0
2019-04-16 16:00:00,21.7,28.0
2019-04-16 17:00:00,22.7,25.0
2019-04-16 18:00:00,22.8,24.0
2019-04-16 19:00:00,21.5,26.0
2019-04-16 20:00:00,19.8,28.0
2019-04-16 21:00:00,18.7,30.0
2019-04-16 22:00:00,18.0,32.0
2019-04-16 23:00:00,17.9,32.0
2019-04-17 00:00:00,15.6,56.0
2019-04-17 01:00:00,14.1,64.0
2019-04-17 02:00:00,13.1,66.0
2019-04-17 03:00:00,12.5,67.0
2019-04-17 04:00:00,12.1,68.0
2019-04-17 05:00:00,11.7,69.0
2019-04-17 06:00:00,11.1,72.0
2019-04-17 07:00:00,10.5,75.0
2019-04-17 08:00:00,10.6,75.0
2019-04-17 09:00:00,11.9,70.0
2019-04-17 10:00:00,13.3,64.0
2019-04-17 11:00:00,15.0,58.0
2019-04-17 12:00:00,17.1,52.0
2019-04-17 13:00:00,19.9,43.0
2019-04-17 14:00:00,21.7,37.0
2019-04-17 15:00:00,22.7,35.0
2019-04-17 16:00:00,23.7,31.0
2019-04-17 17:00:00,23.3,33.0
2019-04-17 18:00:00,22.9,32.0
2019-04-17 19:00:00,21.5,37.0
2019-04-17 20:00:00,19.2,44.0
2019-04-17 21:00:00,16.8,62.0
2019-04-17 22:00:00,15.1,77.0
2019-04-17 23:00:00,15.5,76.0
2019-04-18 00:00:00,13.8,86.0
2019-04-18 01:00:00,13.2,89.0
2019-04-18 02:00:00,11.7,92.0
2019-04-18 03:00:00,10.7,93.0
2019-04-18 04:00:00,10.1,95.0
2019-04-18 05:00:00,10.0,95.0
2019-04-18 06:00:00,10.2,94.0
2019-04-18 07:00:00,10.0,94.0
2019-04-18 08:00:00,9.8,95.0
2019-04-18 09:00:00,10.0,95.0
2019-04-18 10:00:00,10.4,94.0
2019-04-18 11:00:00,10.0,94.0
2019-04-18 12:00:00,9.9,91.0
2019-04-18 13:00:00,10.6,86.0
2019-04-18 14:00:00,11.6,79.0
2019-04-18 15:00:00,11.5,77.0
2019-04-18 16:00:00,11.2,80.0
2019-04-18 17:00:00,10.9,86.0
2019-04-18 18:00:00,11.0,81.0
2019-04-18 19:00:00,11.1,82.0
2019-04-18 20:00:00,10.7,87.0
2019-04-18 21:00:00,10.0,93.0
2019-04-18 22:00:00,9.9,91.0
2019-04-18 23:00:00,9.8,91.0
2019-04-19 00:00:00,9.9,91.0
2019-04-19 01:00:00,9.7,92.0
2019-04-19 02:00:00,9.7,92.0
2019-04-19 03:00:00,9.5,93.0
2019-04-19 04:00:00,9.5,92.0
2019-04-19 05:00:00,9.6,90.0
2019-04-19 06:00:00,9.5,88.0
2019-04-19 07:00:00,9.4,87.0
2019-04-19 08:00:00,9.5,85.0
2019-04-19 09:00:00,10.1,82.0
2019-04-19 10:00:00,10.8,79.0
2019-04-19 11:00:00,11.2,77.0
2019-04-19 12:00:00,11.6,74.0
2019-04-19 13:00:00,10.8,84.0
2019-04-19 14:00:00,10.4,87.0
2019-04-19 15:00:00,10.0,89.0
2019-04-19 16:00:00,9.8,91.0
2019-04-19 17:00:00,10.0,92.0
2019-04-19 18:00:00,10.0,93.0
2019-04-19 19:00:00,10.0,95.0
2019-04-19 20:00:00,10.1,96.0
2019-04-19 21:00:00,10.0,96.0
2019-04-19 22:00:00,9.8,96.0
2019-04-19 23:00:00,9.8,96.0
2019-04-20 00:00:00,10.3,94.0
2019-04-20 01:00:00,10.8,80.0
2019-04-20 02:00:00,11.0,73.0
2019-04-20 03:00:00,11.2,69.0
2019-04-20 04:00:00,11.4,66.0
2019-04-20 05:00:00,11.7,63.0
2019-04-20 06:00:00,11.6,63.0
2019-04-20 07:00:00,11.5,64.0
2019-04-20 08:00:00,11.8,62.0
2019-04-20 09:00:00,12.1,60.0
2019-04-20 10:00:00,12.5,59.0
2019-04-20 11:00:00,13.7,56.0
2019-04-20 12:00:00,15.6,50.0
2019-04-20 13:00:00,17.3,44.0
2019-04-20 14:00:00,18.6,40.0
2019-04-20 15:00:00,19.4,36.0
2019-04-20 16:00:00,19.2,36.0
2019-04-20 17:00:00,18.8,36.0
2019-04-20 18:00:00,18.0,38.0
2019-04-20 19:00:00,17.4,40.0
2019-04-20 20:00:00,16.0,44.0
2019-04-20 21:00:00,13.9,63.0
2019-04-20 22:00:00,11.6,83.0
2019-04-20 23:00:00,11.2,76.0
2019-04-21 00:00:00,10.9,72.0
2019-04-21 01:00:00,10.8,70.0
2019-04-21 02:00:00,10.7,69.0
2019-04-21 03:00:00,10.5,68.0
2019-04-21 04:00:00,10.1,67.0
2019-04-21 05:00:00,9.6,70.0
2019-04-21 06:00:00,9.2,70.0
2019-04-21 07:00:00,9.0,69.0
2019-04-21 08:00:00,8.9,70.0
2019-04-21 09:00:00,9.4,69.0
2019-04-21 10:00:00,10.6,66.0
2019-04-21 11:00:00,11.0,65.0
2019-04-21 12:00:00,11.8,63.0
2019-04-21 13:00:00,12.6,59.0
2019-04-21 14:00:00,12.5,59.0
2019-04-21 15:00:00,12.9,56.0
2019-04-21 16:00:00,12.7,56.0
2019-04-21 17:00:00,12.3,58.0
2019-04-21 18:00:00,12.0,59.0
2019-04-21 19:00:00,11.8,60.0
2019-04-21 20:00:00,11.6,61.0
2019-04-21 21:00:00,11.2,63.0
2019-04-21 22:00:00,11.2,63.0
2019-04-21 23:00:00,10.9,65.0
2019-04-22 00:00:00,10.5,67.0
2019-04-22 01:00:00,10.2,70.0
2019-04-22 02:00:00,10.1,71.0
2019-04-22 03:00:00,9.8,72.0
2019-04-22 04:00:00,9.6,73.0
2019-04-22 05:00:00,9.3,76.0
2019-04-22 06:00:00,9.2,76.0
2019-04-22 07:00:00,9.3,76.0
2019-04-22 08:00:00,9.8,73.0
2019-04-22 09:00:00,11.4,64.0
2019-04-22 10:00:00,12.5,59.0
2019-04-22 11:00:00,14.1,55.0
2019-04-22 12:00:00,14.7,53.0
2019-04-22 13:00:00,15.1,51.0
2019-04-22 14:00:00,16.3,47.0
2019-04-22 15:00:00,17.8,43.0
2019-04-22 16:00:00,18.4,42.0
2019-04-22 17:00:00,18.8,42.0
2019-04-22 18:00:00,18.2,43.0
2019-04-22 19:00:00,17.0,46.0
2019-04-22 20:00:00,16.2,51.0
2019-04-22 21:00:00,15.6,52.0
2019-04-22 22:00:00,14.9,54.0
2019-04-22 23:00:00,14.1,56.0
2019-04-23 00:00:00,14.0,59.0
2019-04-23 01:00:00,13.7,65.0
2019-04-23 02:00:00,13.3,67.0
2019-04-23 03:00:00,12.9,68.0
2019-04-23 04:00:00,12.3,64.0
2019-04-23 05:00:00,12.2,66.0
2019-04-23 06:00:00,12.0,66.0
2019-04-23 07:00:00,11.6,71.0
2019-04-23 08:00:00,10.1,87.0
2019-04-23 09:00:00,9.0,91.0
2019-04-23 10:00:00,8.8,85.0
2019-04-23 11:00:00,8.7,83.0
2019-04-23 12:00:00,8.6,76.0
2019-04-23 13:00:00,8.7,68.0
2019-04-23 14:00:00,11.4,51.0
2019-04-23 15:00:00,13.8,42.0
2019-04-23 16:00:00,12.2,51.0
2019-04-23 17:00:00,9.9,59.0
2019-04-23 18:00:00,10.9,59.0
2019-04-23 19:00:00,9.7,64.0
2019-04-23 20:00:00,8.5,70.0
2019-04-23 21:00:00,6.8,85.0
2019-04-23 22:00:00,6.8,84.0
2019-04-23 23:00:00,6.6,86.0
2019-04-24 00:00:00,6.3,86.0
2019-04-24 01:00:00,6.1,84.0
2019-04-24 02:00:00,5.6,82.0
2019-04-24 03:00:00,5.3,83.0
2019-04-24 04:00:00,5.3,85.0
2019-04-24 05:00:00,5.3,87.0
2019-04-24 06:00:00,5.3,87.0
2019-04-24 07:00:00,5.3,87.0
2019-04-24 08:00:00,5.0,92.0
2019-04-24 09:00:00,5.4,93.0
2019-04-24 10:00:00,5.8,95.0
2019-04-24 11:00:00,6.5,97.0
2019-04-24 12:00:00,7.7,96.0
2019-04-24 13:00:00,8.9,96.0
2019-04-24 14:00:00,9.9,95.0
2019-04-24 15:00:00,10.7,94.0
2019-04-24 16:00:00,10.7,96.0
2019-04-24 17:00:00,10.2,98.0
2019-04-24 18:00:00,10.7,99.0
2019-04-24 19:00:00,11.0,99.0
2019-04-24 20:00:00,9.8,95.0
2019-04-24 21:00:00,9.5,96.0
2019-04-24 22:00:00,9.8,98.0
2019-04-24 23:00:00,10.0,99.0
2019-04-25 00:00:00,10.2,98.0
2019-04-25 01:00:00,10.2,99.0
2019-04-25 02:00:00,9.4,95.0
2019-04-25 03:00:00,8.5,91.0
2019-04-25 04:00:00,7.6,93.0
2019-04-25 05:00:00,7.0,94.0
2019-04-25 06:00:00,6.9,93.0
2019-04-25 07:00:00,6.9,91.0
2019-04-25 08:00:00,7.0,89.0
2019-04-25 09:00:00,7.8,82.0
2019-04-25 10:00:00,8.7,76.0
2019-04-25 11:00:00,9.7,67.0
2019-04-25 12:00:00,11.0,57.0
2019-04-25 13:00:00,12.0,55.0
2019-04-25 14:00:00,10.4,65.0
2019-04-25 15:00:00,12.6,53.0
2019-04-25 16:00:00,13.2,50.0
2019-04-25 17:00:00,13.7,50.0
2019-04-25 18:00:00,13.5,49.0
2019-04-25 19:00:00,12.1,54.0
2019-04-25 20:00:00,10.4,61.0
2019-04-25 21:00:00,10.1,64.0
2019-04-25 22:00:00,9.7,66.0
2019-04-25 23:00:00,9.0,66.0
2019-04-26 00:00:00,8.6,69.0
2019-04-26 01:00:00,8.2,74.0
2019-04-26 02:00:00,8.1,74.0
2019-04-26 03:00:00,7.8,76.0
2019-04-26 04:00:00,7.7,77.0
2019-04-26 05:00:00,7.6,78.0
2019-04-26 06:00:00,7.4,80.0
2019-04-26 07:00:00,7.6,78.0
2019-04-26 08:00:00,8.7,69.0
2019-04-26 09:00:00,11.1,56.0
2019-04-26 10:00:00,12.4,49.0
2019-04-26 11:00:00,13.1,47.0
2019-04-26 12:00:00,13.9,44.0
2019-04-26 13:00:00,14.9,40.0
2019-04-26 14:00:00,15.1,39.0
2019-04-26 15:00:00,17.4,33.0
2019-04-26 16:00:00,17.7,31.0
2019-04-26 17:00:00,18.7,29.0
2019-04-26 18:00:00,19.0,29.0
2019-04-26 19:00:00,18.2,30.0
2019-04-26 20:00:00,15.9,34.0
2019-04-26 21:00:00,14.8,38.0
2019-04-26 22:00:00,13.9,42.0
2019-04-26 23:00:00,13.2,45.0
2019-04-27 00:00:00,11.4,53.0
2019-04-27 01:00:00,10.8,56.0
2019-04-27 02:00:00,9.9,61.0
2019-04-27 03:00:00,9.6,62.0
2019-04-27 04:00:00,9.6,62.0
2019-04-27 05:00:00,9.2,64.0
2019-04-27 06:00:00,8.3,71.0
2019-04-27 07:00:00,7.5,75.0
2019-04-27 08:00:00,8.6,70.0
2019-04-27 09:00:00,11.5,54.0
2019-04-27 10:00:00,14.1,45.0
2019-04-27 11:00:00,15.1,43.0
2019-04-27 12:00:00,15.9,41.0
2019-04-27 13:00:00,17.6,37.0
2019-04-27 14:00:00,19.0,35.0
2019-04-27 15:00:00,20.8,31.0
2019-04-27 16:00:00,22.1,29.0
2019-04-27 17:00:00,22.9,28.0
2019-04-27 18:00:00,23.4,27.0
2019-04-27 19:00:00,22.2,30.0
2019-04-27 20:00:00,19.8,36.0
2019-04-27 21:00:00,17.9,41.0
2019-04-27 22:00:00,17.1,43.0
2019-04-27 23:00:00,16.7,46.0
2019-04-28 00:00:00,16.7,48.0
2019-04-28 01:00:00,15.5,55.0
2019-04-28 02:00:00,14.4,62.0
2019-04-28 03:00:00,13.5,66.0
2019-04-28 04:00:00,12.9,68.0
2019-04-28 05:00:00,12.5,69.0
2019-04-28 06:00:00,12.0,71.0
2019-04-28 07:00:00,11.6,72.0
2019-04-28 08:00:00,12.1,69.0
2019-04-28 09:00:00,14.3,61.0
2019-04-28 10:00:00,15.7,57.0
2019-04-28 11:00:00,17.5,52.0
2019-04-28 12:00:00,19.1,47.0
2019-04-28 13:00:00,20.8,40.0
2019-04-28 14:00:00,22.3,36.0
2019-04-28 15:00:00,24.0,29.0
2019-04-28 16:00:00,25.3,25.0
2019-04-28 17:00:00,25.3,23.0
2019-04-28 18:00:00,26.4,22.0
2019-04-28 19:00:00,24.5,26.0
2019-04-28 20:00:00,22.6,30.0
2019-04-28 21:00:00,20.2,37.0
2019-04-28 22:00:00,19.1,38.0
2019-04-28 23:00:00,18.7,39.0
2019-04-29 00:00:00,18.5,36.0
2019-04-29 01:00:00,17.5,39.0
2019-04-29 02:00:00,16.2,44.0
2019-04-29 03:00:00,15.4,47.0
2019-04-29 04:00:00,15.0,49.0
2019-04-29 05:00:00,14.2,51.0
2019-04-29 06:00:00,13.5,54.0
2019-04-29 07:00:00,13.1,55.0
2019-04-29 08:00:00,13.6,52.0
2019-04-29 09:00:00,15.1,47.0
2019-04-29 10:00:00,16.8,45.0
2019-04-29 11:00:00,18.2,43.0
2019-04-29 12:00:00,20.4,37.0
2019-04-29 13:00:00,22.7,33.0
2019-04-29 14:00:00,24.4,25.0
2019-04-29 15:00:00,25.7,24.0
2019-04-29 16:00:00,25.6,23.0
2019-04-29 17:00:00,26.1,23.0
2019-04-29 18:00:00,26.6,24.0
2019-04-29 19:00:00,24.6,27.0
2019-04-29 20:00:00,23.1,30.0
2019-04-29 21:00:00,21.5,36.0
2019-04-29 22:00:00,20.4,45.0
2019-04-29 23:00:00,20.2,41.0
2019-04-30 00:00:00,19.8,39.0
2019-04-30 01:00:00,18.6,43.0
2019-04-30 02:00:00,17.7,46.0
2019-04-30 03:00:00,16.8,49.0
2019-04-30 04:00:00,15.7,53.0
2019-04-30 05:00:00,15.2,54.0
2019-04-30 06:00:00,14.5,57.0
2019-04-30 07:00:00,14.5,56.0
2019-04-30 08:00:00,14.9,54.0
2019-04-30 09:00:00,16.9,48.0
2019-04-30 10:00:00,18.6,43.0
2019-04-30 11:00:00,19.9,41.0
2019-04-30 12:00:00,22.0,35.0
2019-04-30 13:00:00,23.9,33.0
2019-04-30 14:00:00,25.0,30.0
2019-04-30 15:00:00,26.0,29.0
2019-04-30 16:00:00,26.7,28.0
2019-04-30 17:00:00,27.0,28.0
2019-04-30 18:00:00,26.3,29.0
2019-04-30 19:00:00,26.0,30.0
2019-04-30 20:00:00,24.2,33.0
2019-04-30 21:00:00,22.8,31.0
2019-04-30 22:00:00,21.4,32.0
2019-04-30 23:00:00,20.2,32.0
2019-05-01 00:00:00,19.4,33.0
2019-05-01 01:00:00,18.2,35.0
2019-05-01 02:00:00,17.1,37.0
2019-05-01 03:00:00,16.2,38.0
2019-05-01 04:00:00,15.6,40.0
2019-05-01 05:00:00,15.1,41.0
2019-05-01 06:00:00,14.0,44.0
2019-05-01 07:00:00,13.4,46.0
2019-05-01 08:00:00,13.7,46.0
2019-05-01 09:00:00,15.5,45.0
2019-05-01 10:00:00,17.4,45.0
2019-05-01 11:00:00,19.3,46.0
2019-05-01 12:00:00,21.0,40.0
2019-05-01 13:00:00,22.6,36.0
2019-05-01 14:00:00,24.2,31.0
2019-05-01 15:00:00,26.2,27.0
2019-05-01 16:00:00,26.0,29.0
2019-05-01 17:00:00,24.7,30.0
2019-05-01 18:00:00,23.2,29.0
2019-05-01 19:00:00,23.2,29.0
2019-05-01 20:00:00,21.0,35.0
2019-05-01 21:00:00,20.2,37.0
2019-05-01 22:00:00,20.0,37.0
2019-05-01 23:00:00,19.4,42.0
2019-05-02 00:00:00,18.1,49.0
2019-05-02 01:00:00,17.1,53.0
2019-05-02 02:00:00,16.5,55.0
2019-05-02 03:00:00,15.9,58.0
2019-05-02 04:00:00,15.3,60.0
2019-05-02 05:00:00,14.6,60.0
2019-05-02 06:00:00,13.8,63.0
2019-05-02 07:00:00,13.5,65.0
2019-05-02 08:00:00,14.1,64.0
2019-05-02 09:00:00,16.1,60.0
2019-05-02 10:00:00,18.2,56.0
2019-05-02 11:00:00,19.0,53.0
2019-05-02 12:00:00,19.5,51.0
2019-05-02 13:00:00,21.2,46.0
2019-05-02 14:00:00,23.1,41.0
2019-05-02 15:00:00,24.8,36.0
2019-05-02 16:00:00,24.5,33.0
2019-05-02 17:00:00,24.5,32.0
2019-05-02 18:00:00,25.0,33.0
2019-05-02 19:00:00,23.8,34.0
2019-05-02 20:00:00,22.8,36.0
2019-05-02 21:00:00,22.2,37.0
2019-05-02 22:00:00,19.8,49.0
2019-05-02 23:00:00,18.4,53.0
2019-05-03 00:00:00,17.8,60.0
2019-05-03 01:00:00,17.6,61.0
2019-05-03 02:00:00,16.4,63.0
2019-05-03 03:00:00,15.6,62.0
2019-05-03 04:00:00,14.7,64.0
2019-05-03 05:00:00,14.1,64.0
2019-05-03 06:00:00,13.6,64.0
2019-05-03 07:00:00,12.9,66.0
2019-05-03 08:00:00,13.6,64.0
2019-05-03 09:00:00,15.5,58.0
2019-05-03 10:00:00,16.7,51.0
2019-05-03 11:00:00,17.4,50.0
2019-05-03 12:00:00,18.9,42.0
2019-05-03 13:00:00,19.9,30.0
2019-05-03 14:00:00,18.8,37.0
2019-05-03 15:00:00,18.4,37.0
2019-05-03 16:00:00,20.0,35.0
2019-05-03 17:00:00,19.9,33.0
2019-05-03 18:00:00,20.1,32.0
2019-05-03 19:00:00,19.4,33.0
2019-05-03 20:00:00,17.3,36.0
2019-05-03 21:00:00,16.2,36.0
2019-05-03 22:00:00,14.9,40.0
2019-05-03 23:00:00,13.5,46.0
2019-05-04 00:00:00,12.3,49.0
2019-05-04 01:00:00,10.9,52.0
2019-05-04 02:00:00,9.9,55.0
2019-05-04 03:00:00,9.0,58.0
2019-05-04 04:00:00,8.4,60.0
2019-05-04 05:00:00,8.1,61.0
2019-05-04 06:00:00,7.8,62.0
2019-05-04 07:00:00,7.7,63.0
2019-05-04 08:00:00,8.7,59.0
2019-05-04 09:00:00,11.2,50.0
2019-05-04 10:00:00,12.0,48.0
2019-05-04 11:00:00,13.4,44.0
2019-05-04 12:00:00,15.4,37.0
2019-05-04 13:00:00,17.0,33.0
2019-05-04 14:00:00,19.4,29.0
2019-05-04 15:00:00,21.1,28.0
2019-05-04 16:00:00,23.4,26.0
2019-05-04 17:00:00,23.9,24.0
2019-05-04 18:00:00,24.7,22.0
2019-05-04 19:00:00,23.8,24.0
2019-05-04 20:00:00,20.8,26.0
2019-05-04 21:00:00,19.5,28.0
2019-05-04 22:00:00,18.5,29.0
2019-05-04 23:00:00,17.6,31.0
2019-05-05 00:00:00,16.8,34.0
2019-05-05 01:00:00,15.4,39.0
2019-05-05 02:00:00,12.8,50.0
2019-05-05 03:00:00,11.4,55.0
2019-05-05 04:00:00,10.6,58.0
2019-05-05 05:00:00,,
2019-05-05 06:00:00,9.1,59.0
2019-05-05 07:00:00,8.5,56.0
2019-05-05 08:00:00,9.1,53.0
2019-05-05 09:00:00,10.9,48.0
2019-05-05 10:00:00,11.8,47.0
2019-05-05 11:00:00,13.4,44.0
2019-05-05 12:00:00,15.0,41.0
2019-05-05 13:00:00,16.6,39.0
2019-05-05 14:00:00,19.0,35.0
2019-05-05 15:00:00,21.5,31.0
2019-05-05 16:00:00,22.8,28.0
2019-05-05 17:00:00,24.4,26.0
2019-05-05 18:00:00,25.3,21.0
2019-05-05 19:00:00,24.0,19.0
2019-05-05 20:00:00,20.9,20.0
2019-05-05 21:00:00,19.6,22.0
2019-05-05 22:00:00,18.2,24.0
2019-05-05 23:00:00,17.0,26.0
2019-05-06 00:00:00,16.0,26.0
2019-05-06 01:00:00,15.2,26.0
2019-05-06 02:00:00,14.3,29.0
2019-05-06 03:00:00,13.2,31.0
2019-05-06 04:00:00,11.8,36.0
2019-05-06 05:00:00,10.2,42.0
2019-05-06 06:00:00,9.8,41.0
2019-05-06 07:00:00,10.7,40.0
2019-05-06 08:00:00,12.2,39.0
2019-05-06 09:00:00,15.8,27.0
2019-05-06 10:00:00,16.7,24.0
2019-05-06 11:00:00,18.3,22.0
2019-05-06 12:00:00,19.2,25.0
2019-05-06 13:00:00,21.5,26.0
2019-05-06 14:00:00,23.1,26.0
2019-05-06 15:00:00,24.1,25.0
2019-05-06 16:00:00,25.0,25.0
2019-05-06 17:00:00,25.8,25.0
2019-05-06 18:00:00,25.8,22.0
2019-05-06 19:00:00,24.2,19.0
2019-05-06 20:00:00,22.0,23.0
2019-05-06 21:00:00,20.7,29.0
2019-05-06 22:00:00,19.5,33.0
2019-05-06 23:00:00,18.6,38.0
2019-05-07 00:00:00,17.4,44.0
2019-05-07 01:00:00,16.8,50.0
2019-05-07 02:00:00,16.1,55.0
2019-05-07 03:00:00,15.2,60.0
2019-05-07 04:00:00,14.5,65.0
2019-05-07 05:00:00,13.6,70.0
2019-05-07 06:00:00,12.6,75.0
2019-05-07 07:00:00,12.3,76.0
2019-05-07 08:00:00,13.4,72.0
2019-05-07 09:00:00,15.3,64.0
2019-05-07 10:00:00,16.1,60.0
2019-05-07 11:00:00,17.9,54.0
2019-05-07 12:00:00,19.3,48.0
2019-05-07 13:00:00,20.3,42.0
2019-05-07 14:00:00,21.5,40.0
2019-05-07 15:00:00,21.6,42.0
2019-05-07 16:00:00,22.2,40.0
2019-05-07 17:00:00,23.2,39.0
2019-05-07 18:00:00,22.7,40.0
2019-05-07 19:00:00,20.8,47.0
2019-05-07 20:00:00,19.7,52.0
2019-05-07 21:00:00,18.7,55.0
2019-05-07 22:00:00,18.0,59.0
2019-05-07 23:00:00,17.4,63.0
2019-05-08 00:00:00,16.9,68.0
2019-05-08 01:00:00,16.1,73.0
2019-05-08 02:00:00,15.8,73.0
2019-05-08 03:00:00,15.5,74.0
2019-05-08 04:00:00,15.0,76.0
2019-05-08 05:00:00,14.7,79.0
2019-05-08 06:00:00,14.5,81.0
2019-05-08 07:00:00,14.4,80.0
2019-05-08 08:00:00,14.6,78.0
2019-05-08 09:00:00,14.5,74.0
2019-05-08 10:00:00,15.0,72.0
2019-05-08 11:00:00,15.3,72.0
2019-05-08 12:00:00,15.6,72.0
2019-05-08 13:00:00,15.9,73.0
2019-05-08 14:00:00,16.8,70.0
2019-05-08 15:00:00,17.4,67.0
2019-05-08 16:00:00,18.6,61.0
2019-05-08 17:00:00,19.2,53.0
2019-05-08 18:00:00,18.8,56.0
2019-05-08 19:00:00,17.9,59.0
2019-05-08 20:00:00,17.4,60.0
2019-05-08 21:00:00,16.8,63.0
2019-05-08 22:00:00,16.1,67.0
2019-05-08 23:00:00,15.7,62.0
2019-05-09 00:00:00,14.8,67.0
2019-05-09 01:00:00,13.9,76.0
2019-05-09 02:00:00,13.0,78.0
2019-05-09 03:00:00,12.4,80.0
2019-05-09 04:00:00,11.7,71.0
2019-05-09 05:00:00,11.1,67.0
2019-05-09 06:00:00,10.6,65.0
2019-05-09 07:00:00,10.6,64.0
2019-05-09 08:00:00,11.9,59.0
2019-05-09 09:00:00,14.0,52.0
2019-05-09 10:00:00,14.1,50.0
2019-05-09 11:00:00,15.9,41.0
2019-05-09 12:00:00,17.1,41.0
2019-05-09 13:00:00,18.7,40.0
2019-05-09 14:00:00,20.6,38.0
2019-05-09 15:00:00,22.0,41.0
2019-05-09 16:00:00,21.9,46.0
2019-05-09 17:00:00,21.2,51.0
2019-05-09 18:00:00,20.6,55.0
2019-05-09 19:00:00,20.3,58.0
2019-05-09 20:00:00,18.9,65.0
2019-05-09 21:00:00,17.8,73.0
2019-05-09 22:00:00,17.2,78.0
2019-05-09 23:00:00,16.7,81.0
2019-05-10 00:00:00,16.3,83.0
2019-05-10 01:00:00,15.8,85.0
2019-05-10 02:00:00,15.7,86.0
2019-05-10 03:00:00,15.4,89.0
2019-05-10 04:00:00,15.3,87.0
2019-05-10 05:00:00,15.0,87.0
2019-05-10 06:00:00,15.0,87.0
2019-05-10 07:00:00,15.0,85.0
2019-05-10 08:00:00,15.1,84.0
2019-05-10 09:00:00,15.8,80.0
2019-05-10 10:00:00,17.4,73.0
2019-05-10 11:00:00,18.5,66.0
2019-05-10 12:00:00,20.1,60.0
2019-05-10 13:00:00,21.3,55.0
2019-05-10 14:00:00,22.6,50.0
2019-05-10 15:00:00,23.7,46.0
2019-05-10 16:00:00,24.5,44.0
2019-05-10 17:00:00,25.0,43.0
2019-05-10 18:00:00,25.0,44.0
2019-05-10 19:00:00,23.3,48.0
2019-05-10 20:00:00,22.2,50.0
2019-05-10 21:00:00,21.0,53.0
2019-05-10 22:00:00,19.9,57.0
2019-05-10 23:00:00,19.2,58.0
2019-05-11 00:00:00,18.6,60.0
2019-05-11 01:00:00,18.0,61.0
2019-05-11 02:00:00,17.8,52.0
2019-05-11 03:00:00,17.0,53.0
2019-05-11 04:00:00,16.1,54.0
2019-05-11 05:00:00,14.9,61.0
2019-05-11 06:00:00,14.3,71.0
2019-05-11 07:00:00,13.4,75.0
2019-05-11 08:00:00,15.3,68.0
2019-05-11 09:00:00,17.5,54.0
2019-05-11 10:00:00,18.6,45.0
2019-05-11 11:00:00,20.0,41.0
2019-05-11 12:00:00,21.2,35.0
2019-05-11 13:00:00,22.8,30.0
2019-05-11 14:00:00,25.1,26.0
2019-05-11 15:00:00,26.6,22.0
2019-05-11 16:00:00,27.7,18.0
2019-05-11 17:00:00,28.4,19.0
2019-05-11 18:00:00,27.9,21.0
2019-05-11 19:00:00,26.5,20.0
2019-05-11 20:00:00,23.6,23.0
2019-05-11 21:00:00,21.8,21.0
2019-05-11 22:00:00,20.1,19.0
2019-05-11 23:00:00,18.7,26.0
2019-05-12 00:00:00,16.9,37.0
2019-05-12 01:00:00,15.4,40.0
2019-05-12 02:00:00,14.1,42.0
2019-05-12 03:00:00,13.1,44.0
2019-05-12 04:00:00,12.1,47.0
2019-05-12 05:00:00,11.3,47.0
2019-05-12 06:00:00,10.7,47.0
2019-05-12 07:00:00,10.3,47.0
2019-05-12 08:00:00,10.7,46.0
2019-05-12 09:00:00,12.7,39.0
2019-05-12 10:00:00,14.8,31.0
2019-05-12 11:00:00,17.0,22.0
2019-05-12 12:00:00,19.0,20.0
2019-05-12 13:00:00,20.8,17.0
2019-05-12 14:00:00,23.2,14.0
2019-05-12 15:00:00,24.9,12.0
2019-05-12 16:00:00,27.0,11.0
2019-05-12 17:00:00,27.9,12.0
2019-05-12 18:00:00,29.0,12.0
2019-05-12 19:00:00,29.0,13.0
2019-05-12 20:00:00,25.4,17.0
2019-05-12 21:00:00,23.6,17.0
2019-05-12 22:00:00,22.2,18.0
2019-05-12 23:00:00,20.8,20.0
2019-05-13 00:00:00,19.3,22.0
2019-05-13 01:00:00,17.9,26.0
